trade_id,entry_time,exit_time,pnl,mae,mfe
3142,2024-09-19 05:30:00,2024-09-19 16:30:00,-0.437,0.7573,1.0202
3143,2024-09-19 07:30:00,2024-09-19 21:30:00,-4.4627,6.3737,2.1823
3144,2024-09-19 09:30:00,2024-09-20 03:30:00,0.8289,2.3313,4.1343
3145,2024-09-19 11:30:00,2024-09-20 00:30:00,1.3517,2.0924,4.8358
3146,2024-09-19 13:30:00,2024-09-20 04:30:00,5.1734,1.4678,11.0358
3147,2024-09-19 15:30:00,2024-09-20 11:30:00,2.4657,1.5415,6.1951
3148,2024-09-19 17:30:00,2024-09-20 16:30:00,2.8057,1.6721,2.8339
3149,2024-09-19 19:30:00,2024-09-19 22:30:00,2.1015,5.1709,2.4847
3150,2024-09-19 21:30:00,2024-09-20 14:30:00,-0.4411,3.7624,2.8996
3151,2024-09-19 23:30:00,2024-09-20 05:30:00,-3.0811,6.6085,1.5401
3152,2024-09-20 01:30:00,2024-09-20 06:30:00,1.9442,1.6102,5.2733
3153,2024-09-20 03:30:00,2024-09-20 22:30:00,-1.1656,2.1587,3.8052
3154,2024-09-20 05:30:00,2024-09-20 07:30:00,8.9491,4.3734,14.2248
3155,2024-09-20 07:30:00,2024-09-21 03:30:00,7.2109,0.3105,8.6073
3156,2024-09-20 09:30:00,2024-09-21 03:30:00,3.6642,4.5033,6.3291
3157,2024-09-20 11:30:00,2024-09-21 10:30:00,2.3923,5.7078,3.3019
3158,2024-09-20 13:30:00,2024-09-21 05:30:00,0.0602,0.5242,1.7643
3159,2024-09-20 15:30:00,2024-09-21 12:30:00,-5.8056,5.889,4.5932
3160,2024-09-20 17:30:00,2024-09-20 20:30:00,-0.5809,0.9438,4.9194
3161,2024-09-20 19:30:00,2024-09-21 16:30:00,1.007,2.4009,7.2023
3162,2024-09-20 21:30:00,2024-09-21 01:30:00,1.6473,0.5918,4.9241
3163,2024-09-20 23:30:00,2024-09-21 07:30:00,2.8477,5.9043,4.5176
3164,2024-09-21 01:30:00,2024-09-21 04:30:00,5.1067,1.1367,6.348
3165,2024-09-21 03:30:00,2024-09-21 13:30:00,-2.9608,8.9364,3.2043
3166,2024-09-21 05:30:00,2024-09-21 23:30:00,-2.9154,3.615,6.0192
3167,2024-09-21 07:30:00,2024-09-21 14:30:00,7.7543,8.3421,8.7886
3168,2024-09-21 09:30:00,2024-09-22 04:30:00,4.3549,0.0454,7.8726
3169,2024-09-21 11:30:00,2024-09-22 01:30:00,-1.4539,3.0219,4.037
3170,2024-09-21 13:30:00,2024-09-22 04:30:00,-0.0361,0.7666,1.7359
3171,2024-09-21 15:30:00,2024-09-22 13:30:00,-0.0136,0.0767,0.77
3172,2024-09-21 17:30:00,2024-09-22 03:30:00,0.6579,6.0145,7.2989
3173,2024-09-21 19:30:00,2024-09-22 03:30:00,2.8634,3.4236,5.7347
3174,2024-09-21 21:30:00,2024-09-22 20:30:00,13.175,5.0865,13.4332
3175,2024-09-21 23:30:00,2024-09-22 12:30:00,1.4488,1.9468,3.0697
3176,2024-09-22 01:30:00,2024-09-22 16:30:00,3.813,3.9645,9.0717
3177,2024-09-22 03:30:00,2024-09-22 10:30:00,-7.9324,8.8467,4.8029
3178,2024-09-22 05:30:00,2024-09-22 10:30:00,-1.9245,3.9365,2.3982
3179,2024-09-22 07:30:00,2024-09-22 11:30:00,6.6441,2.7163,13.5469
3180,2024-09-22 09:30:00,2024-09-22 15:30:00,2.5116,2.6856,7.41
3181,2024-09-22 11:30:00,2024-09-22 16:30:00,-21.4456,23.6056,1.5426
3182,2024-09-22 13:30:00,2024-09-23 07:30:00,3.8701,4.1527,5.4453
3183,2024-09-22 15:30:00,2024-09-22 17:30:00,10.0908,4.6207,15.2528
3184,2024-09-22 17:30:00,2024-09-23 08:30:00,-9.4795,15.8887,3.4293
3185,2024-09-22 19:30:00,2024-09-23 17:30:00,8.0969,1.571,10.4703
3186,2024-09-22 21:30:00,2024-09-23 15:30:00,-13.3598,19.8658,1.3038
3187,2024-09-22 23:30:00,2024-09-23 09:30:00,5.19,7.6469,16.5685
3188,2024-09-23 01:30:00,2024-09-23 03:30:00,0.4568,0.9013,2.5063
3189,2024-09-23 03:30:00,2024-09-23 23:30:00,-11.2499,14.2553,0.2259
3190,2024-09-23 05:30:00,2024-09-23 06:30:00,2.7307,2.1505,3.7562
3191,2024-09-23 07:30:00,2024-09-23 23:30:00,6.2542,0.6144,13.5705
3192,2024-09-23 09:30:00,2024-09-24 01:30:00,2.3194,8.0424,6.8627
3193,2024-09-23 11:30:00,2024-09-23 16:30:00,3.4241,2.0512,9.6465
3194,2024-09-23 13:30:00,2024-09-24 07:30:00,-1.5584,1.7068,2.7446
3195,2024-09-23 15:30:00,2024-09-23 20:30:00,-8.8069,8.8632,5.7621
3196,2024-09-23 17:30:00,2024-09-23 23:30:00,3.9593,1.9682,4.5043
3197,2024-09-23 19:30:00,2024-09-24 14:30:00,9.2488,4.6237,11.7365
3198,2024-09-23 21:30:00,2024-09-24 20:30:00,6.1479,1.7238,9.0091
3199,2024-09-23 23:30:00,2024-09-24 06:30:00,-9.4394,17.7389,6.1473
3200,2024-09-24 01:30:00,2024-09-24 23:30:00,-7.0745,10.9591,2.9565
3201,2024-09-24 03:30:00,2024-09-25 01:30:00,-3.7298,8.2196,0.1235
3202,2024-09-24 05:30:00,2024-09-24 23:30:00,-7.4649,8.7386,2.1922
3203,2024-09-24 07:30:00,2024-09-24 11:30:00,0.7209,1.2731,3.7502
3204,2024-09-24 09:30:00,2024-09-24 16:30:00,2.4671,0.6207,7.43
3205,2024-09-24 11:30:00,2024-09-25 03:30:00,-6.6513,8.759,4.494
3206,2024-09-24 13:30:00,2024-09-25 12:30:00,4.3856,4.7312,5.2614
3207,2024-09-24 15:30:00,2024-09-25 10:30:00,3.5055,0.8453,4.7213
3208,2024-09-24 17:30:00,2024-09-25 03:30:00,-2.2408,7.0983,4.4928
3209,2024-09-24 19:30:00,2024-09-25 01:30:00,-0.3626,2.7704,6.191
3210,2024-09-24 21:30:00,2024-09-25 20:30:00,-9.249,10.3706,3.6035
3211,2024-09-24 23:30:00,2024-09-25 06:30:00,-1.1613,2.6701,7.7842
3212,2024-09-25 01:30:00,2024-09-25 09:30:00,0.5369,2.9049,4.045
3213,2024-09-25 03:30:00,2024-09-26 02:30:00,1.3437,1.3441,4.2504
3214,2024-09-25 05:30:00,2024-09-25 18:30:00,2.3944,4.7066,5.1156
3215,2024-09-25 07:30:00,2024-09-25 14:30:00,1.7212,0.1462,3.5777
3216,2024-09-25 09:30:00,2024-09-25 10:30:00,-0.8217,4.67,4.868
3217,2024-09-25 11:30:00,2024-09-25 21:30:00,1.931,6.9225,7.2674
3218,2024-09-25 13:30:00,2024-09-26 12:30:00,5.5102,2.8177,5.7514
3219,2024-09-25 15:30:00,2024-09-26 01:30:00,0.0225,4.3559,2.0913
3220,2024-09-25 17:30:00,2024-09-26 10:30:00,2.088,3.7157,2.4573
3221,2024-09-25 19:30:00,2024-09-26 01:30:00,-0.4309,8.1251,0.6447
3222,2024-09-25 21:30:00,2024-09-26 15:30:00,-2.7338,5.8485,7.5181
3223,2024-09-25 23:30:00,2024-09-26 17:30:00,3.1144,4.0999,8.4265
3224,2024-09-26 01:30:00,2024-09-26 15:30:00,-2.2761,4.1673,0.0575
3225,2024-09-26 03:30:00,2024-09-26 21:30:00,2.4307,0.3232,3.022
3226,2024-09-26 05:30:00,2024-09-26 19:30:00,0.6413,1.6245,2.4723
3227,2024-09-26 07:30:00,2024-09-26 16:30:00,-1.0197,6.8204,4.115
3228,2024-09-26 09:30:00,2024-09-27 02:30:00,-1.1407,2.1658,1.2508
3229,2024-09-26 11:30:00,2024-09-27 07:30:00,-2.0406,6.2782,3.8994
3230,2024-09-26 13:30:00,2024-09-27 09:30:00,-7.729,10.9771,2.3024
3231,2024-09-26 15:30:00,2024-09-26 20:30:00,2.4145,4.7534,5.7314
3232,2024-09-26 17:30:00,2024-09-27 09:30:00,1.6577,0.4559,6.5472
3233,2024-09-26 19:30:00,2024-09-26 20:30:00,4.7484,0.3722,6.5283
3234,2024-09-26 21:30:00,2024-09-27 11:30:00,-2.1573,5.2924,0.882
3235,2024-09-26 23:30:00,2024-09-27 13:30:00,9.9769,1.123,17.9357
3236,2024-09-27 01:30:00,2024-09-27 10:30:00,-1.3987,3.0918,2.0198
3237,2024-09-27 03:30:00,2024-09-28 02:30:00,-3.8755,11.6911,4.1587
3238,2024-09-27 05:30:00,2024-09-28 02:30:00,-4.4684,4.8426,0.3814
3239,2024-09-27 07:30:00,2024-09-27 08:30:00,-8.1696,9.1505,4.0697
3240,2024-09-27 09:30:00,2024-09-27 14:30:00,8.1631,1.2736,10.53
3241,2024-09-27 11:30:00,2024-09-27 16:30:00,7.3553,5.7586,7.9691
3242,2024-09-27 13:30:00,2024-09-28 10:30:00,3.5037,4.5002,5.1285
3243,2024-09-27 15:30:00,2024-09-28 03:30:00,-3.9804,9.4901,0.1851
3244,2024-09-27 17:30:00,2024-09-28 10:30:00,9.5563,0.7344,15.3077
3245,2024-09-27 19:30:00,2024-09-28 14:30:00,-1.2586,4.0522,0.163
3246,2024-09-27 21:30:00,2024-09-28 15:30:00,-0.8451,0.8732,4.1548
3247,2024-09-27 23:30:00,2024-09-28 02:30:00,7.6863,7.9758,14.2381
3248,2024-09-28 01:30:00,2024-09-28 05:30:00,3.7946,2.3739,5.7118
3249,2024-09-28 03:30:00,2024-09-28 13:30:00,11.5055,0.1243,16.4868
3250,2024-09-28 05:30:00,2024-09-28 13:30:00,1.7436,1.0967,5.3369
3251,2024-09-28 07:30:00,2024-09-29 01:30:00,-1.4852,3.7541,2.3493
3252,2024-09-28 09:30:00,2024-09-28 13:30:00,-2.559,5.0921,4.2509
3253,2024-09-28 11:30:00,2024-09-28 20:30:00,-8.735,12.0513,7.5198
3254,2024-09-28 13:30:00,2024-09-28 19:30:00,-0.893,2.8888,0.0882
3255,2024-09-28 15:30:00,2024-09-28 20:30:00,6.223,2.1315,7.1006
3256,2024-09-28 17:30:00,2024-09-28 21:30:00,3.4942,0.9792,4.5479
3257,2024-09-28 19:30:00,2024-09-29 00:30:00,0.6015,3.82,5.5848
3258,2024-09-28 21:30:00,2024-09-29 10:30:00,-4.4747,4.4843,5.3881
3259,2024-09-28 23:30:00,2024-09-29 09:30:00,1.6344,4.0183,2.0233
3260,2024-09-29 01:30:00,2024-09-29 12:30:00,5.5641,2.0952,9.9721
3261,2024-09-29 03:30:00,2024-09-29 15:30:00,2.6536,1.3468,2.6779
3262,2024-09-29 05:30:00,2024-09-29 23:30:00,1.3337,5.5824,4.9772
3263,2024-09-29 07:30:00,2024-09-30 03:30:00,-3.4848,6.6992,1.7998
3264,2024-09-29 09:30:00,2024-09-29 22:30:00,4.8359,0.026,7.377
3265,2024-09-29 11:30:00,2024-09-30 02:30:00,-15.1595,20.8568,0.43
3266,2024-09-29 13:30:00,2024-09-30 06:30:00,2.4142,7.4901,7.4565
3267,2024-09-29 15:30:00,2024-09-30 07:30:00,13.3516,8.858,16.3812
3268,2024-09-29 17:30:00,2024-09-29 21:30:00,-7.0419,9.1929,3.7594
3269,2024-09-29 19:30:00,2024-09-30 18:30:00,-0.7068,4.0805,2.4772
3270,2024-09-29 21:30:00,2024-09-30 01:30:00,0.4604,4.4523,4.0335
3271,2024-09-29 23:30:00,2024-09-30 09:30:00,-1.8129,7.6381,3.3757
3272,2024-09-30 01:30:00,2024-09-30 17:30:00,5.6819,2.9393,6.4661
3273,2024-09-30 03:30:00,2024-09-30 13:30:00,2.8623,4.7784,5.9814
3274,2024-09-30 05:30:00,2024-09-30 11:30:00,1.2615,3.3793,5.636
3275,2024-09-30 07:30:00,2024-10-01 05:30:00,4.4864,3.5667,9.9518
3276,2024-09-30 09:30:00,2024-09-30 11:30:00,0.5838,0.7551,3.8321
3277,2024-09-30 11:30:00,2024-09-30 17:30:00,16.3993,1.0124,17.2951
3278,2024-09-30 13:30:00,2024-10-01 12:30:00,1.2567,0.4317,1.6907
3279,2024-09-30 15:30:00,2024-10-01 08:30:00,1.4764,1.5667,2.171
3280,2024-09-30 17:30:00,2024-09-30 20:30:00,-8.0523,11.0072,2.5684
3281,2024-09-30 19:30:00,2024-10-01 13:30:00,-2.2173,2.9464,1.6333
3282,2024-09-30 21:30:00,2024-10-01 20:30:00,6.2369,1.2084,7.6081
3283,2024-09-30 23:30:00,2024-10-01 02:30:00,-6.1773,8.4924,1.3892
3284,2024-10-01 01:30:00,2024-10-01 11:30:00,-10.2878,13.955,4.2956
3285,2024-10-01 03:30:00,2024-10-01 14:30:00,0.6616,2.5644,8.02
3286,2024-10-01 05:30:00,2024-10-01 09:30:00,7.3537,1.2293,8.9584
3287,2024-10-01 07:30:00,2024-10-01 12:30:00,0.7119,0.7454,9.6726
3288,2024-10-01 09:30:00,2024-10-01 13:30:00,-1.1806,5.8118,7.3903
3289,2024-10-01 11:30:00,2024-10-01 16:30:00,-8.7924,10.487,0.9347
3290,2024-10-01 13:30:00,2024-10-01 23:30:00,2.7613,0.6986,5.211
3291,2024-10-01 15:30:00,2024-10-02 02:30:00,3.8064,1.4406,6.2001
3292,2024-10-01 17:30:00,2024-10-01 23:30:00,-8.4087,8.6069,1.9363
3293,2024-10-01 19:30:00,2024-10-02 02:30:00,6.1727,0.408,7.7651
3294,2024-10-01 21:30:00,2024-10-02 02:30:00,4.3285,0.3126,5.652
3295,2024-10-01 23:30:00,2024-10-02 18:30:00,6.1616,1.138,7.6142
3296,2024-10-02 01:30:00,2024-10-02 06:30:00,3.4176,3.9673,6.1757
3297,2024-10-02 03:30:00,2024-10-03 00:30:00,3.7684,3.2213,7.7581
3298,2024-10-02 05:30:00,2024-10-02 18:30:00,3.1036,6.6402,4.093
3299,2024-10-02 07:30:00,2024-10-03 02:30:00,4.8424,5.6352,6.951
3300,2024-10-02 09:30:00,2024-10-03 00:30:00,-8.5938,16.4631,1.2814
3301,2024-10-02 11:30:00,2024-10-02 18:30:00,-7.0053,10.6828,2.0335
3302,2024-10-02 13:30:00,2024-10-03 03:30:00,-3.18,6.8094,2.4969
3303,2024-10-02 15:30:00,2024-10-02 22:30:00,-0.1491,0.6869,3.9477
3304,2024-10-02 17:30:00,2024-10-02 20:30:00,2.4407,4.478,3.427
3305,2024-10-02 19:30:00,2024-10-03 01:30:00,2.1234,0.0316,5.7368
3306,2024-10-02 21:30:00,2024-10-03 04:30:00,6.0855,2.4114,7.8963
3307,2024-10-02 23:30:00,2024-10-03 03:30:00,6.2425,6.579,7.9889
3308,2024-10-03 01:30:00,2024-10-03 02:30:00,-3.8619,5.6095,6.9811
3309,2024-10-03 03:30:00,2024-10-04 01:30:00,1.6929,3.3166,1.9564
3310,2024-10-03 05:30:00,2024-10-03 17:30:00,-3.7392,4.3802,4.0445
3311,2024-10-03 07:30:00,2024-10-03 17:30:00,-0.4412,5.8212,5.2669
3312,2024-10-03 09:30:00,2024-10-04 07:30:00,2.109,5.7888,2.9737
3313,2024-10-03 11:30:00,2024-10-03 17:30:00,-16.5436,20.1311,2.2281
3314,2024-10-03 13:30:00,2024-10-03 23:30:00,12.5562,5.7391,16.2166
3315,2024-10-03 15:30:00,2024-10-04 11:30:00,3.332,2.022,5.6787
3316,2024-10-03 17:30:00,2024-10-04 08:30:00,-2.4785,11.181,3.0833
3317,2024-10-03 19:30:00,2024-10-04 05:30:00,10.1368,4.2385,12.1257
3318,2024-10-03 21:30:00,2024-10-04 03:30:00,-1.2372,1.9388,3.6621
3319,2024-10-03 23:30:00,2024-10-04 00:30:00,1.1626,2.2088,1.7041
3320,2024-10-04 01:30:00,2024-10-04 03:30:00,-1.9356,3.4781,3.0484
3321,2024-10-04 03:30:00,2024-10-04 07:30:00,8.76,1.2487,13.5199
3322,2024-10-04 05:30:00,2024-10-05 00:30:00,-0.0249,2.9963,4.0064
3323,2024-10-04 07:30:00,2024-10-04 22:30:00,1.2474,3.1606,4.2936
3324,2024-10-04 09:30:00,2024-10-04 19:30:00,6.5189,2.1573,10.4453
3325,2024-10-04 11:30:00,2024-10-05 06:30:00,3.4257,5.5762,7.4909
3326,2024-10-04 13:30:00,2024-10-04 17:30:00,0.2283,0.968,6.7148
3327,2024-10-04 15:30:00,2024-10-04 20:30:00,6.052,0.2677,7.9498
3328,2024-10-04 17:30:00,2024-10-05 03:30:00,13.1924,0.5846,15.6843
3329,2024-10-04 19:30:00,2024-10-05 17:30:00,2.0871,7.3093,6.8833
3330,2024-10-04 21:30:00,2024-10-05 12:30:00,1.0838,0.5525,1.6126
3331,2024-10-04 23:30:00,2024-10-05 19:30:00,1.3531,1.4791,3.3589
3332,2024-10-05 01:30:00,2024-10-05 07:30:00,7.0521,0.0975,10.5318
3333,2024-10-05 03:30:00,2024-10-05 23:30:00,-2.496,5.658,1.3819
3334,2024-10-05 05:30:00,2024-10-05 07:30:00,-0.8916,7.0696,1.6226
3335,2024-10-05 07:30:00,2024-10-05 13:30:00,-7.1872,10.7363,3.5016
3336,2024-10-05 09:30:00,2024-10-05 22:30:00,-5.4193,10.4985,6.2934
3337,2024-10-05 11:30:00,2024-10-05 13:30:00,-2.089,7.4164,2.8892
3338,2024-10-05 13:30:00,2024-10-06 09:30:00,0.2203,1.0566,5.2873
3339,2024-10-05 15:30:00,2024-10-06 11:30:00,9.3454,3.3173,14.9566
3340,2024-10-05 17:30:00,2024-10-06 06:30:00,3.18,4.9855,3.9791
3341,2024-10-05 19:30:00,2024-10-06 03:30:00,-4.0604,4.7525,7.5215
3342,2024-10-05 21:30:00,2024-10-06 00:30:00,-3.1399,3.5118,1.015
3343,2024-10-05 23:30:00,2024-10-06 14:30:00,7.3737,3.5912,9.6436
3344,2024-10-06 01:30:00,2024-10-06 14:30:00,6.1331,2.4449,10.4217
3345,2024-10-06 03:30:00,2024-10-06 21:30:00,0.6407,1.264,3.7902
3346,2024-10-06 05:30:00,2024-10-06 19:30:00,-1.7126,1.7129,2.2163
3347,2024-10-06 07:30:00,2024-10-06 10:30:00,6.1247,3.3515,8.3173
3348,2024-10-06 09:30:00,2024-10-06 12:30:00,-4.4666,7.1234,7.587
3349,2024-10-06 11:30:00,2024-10-07 05:30:00,2.4602,5.0971,4.1674
3350,2024-10-06 13:30:00,2024-10-06 17:30:00,11.8633,0.7656,12.7187
3351,2024-10-06 15:30:00,2024-10-07 13:30:00,1.5268,0.9264,2.3118
3352,2024-10-06 17:30:00,2024-10-06 20:30:00,-3.378,6.9498,1.1032
3353,2024-10-06 19:30:00,2024-10-07 12:30:00,2.5518,0.396,7.9341
3354,2024-10-06 21:30:00,2024-10-07 20:30:00,-1.85,2.0395,2.08
3355,2024-10-06 23:30:00,2024-10-07 10:30:00,-6.4706,10.0409,0.3333
3356,2024-10-07 01:30:00,2024-10-07 03:30:00,4.0052,2.8725,4.4516
3357,2024-10-07 03:30:00,2024-10-08 00:30:00,6.0892,6.6239,6.3995
3358,2024-10-07 05:30:00,2024-10-07 10:30:00,-1.0545,2.1424,0.5786
3359,2024-10-07 07:30:00,2024-10-07 20:30:00,-1.3862,6.4513,1.7933
3360,2024-10-07 09:30:00,2024-10-08 08:30:00,-4.3078,6.1296,1.2238
3361,2024-10-07 11:30:00,2024-10-08 05:30:00,-0.2497,3.5459,0.9224
3362,2024-10-07 13:30:00,2024-10-07 15:30:00,-2.3118,2.996,0.2734
3363,2024-10-07 15:30:00,2024-10-08 10:30:00,-4.5552,5.4246,2.4651
3364,2024-10-07 17:30:00,2024-10-07 21:30:00,9.9608,1.0504,12.6805
3365,2024-10-07 19:30:00,2024-10-08 13:30:00,2.8325,3.2585,3.1625
3366,2024-10-07 21:30:00,2024-10-08 12:30:00,3.362,7.5468,4.9296
3367,2024-10-07 23:30:00,2024-10-08 06:30:00,4.917,2.2934,13.3929
3368,2024-10-08 01:30:00,2024-10-08 11:30:00,4.3552,0.5457,12.7165
3369,2024-10-08 03:30:00,2024-10-08 06:30:00,-1.5655,2.2535,1.1623
3370,2024-10-08 05:30:00,2024-10-09 04:30:00,1.8628,1.8039,2.6061
3371,2024-10-08 07:30:00,2024-10-08 13:30:00,-0.8452,3.1315,1.1782
3372,2024-10-08 09:30:00,2024-10-08 17:30:00,2.6923,2.0044,7.8635
3373,2024-10-08 11:30:00,2024-10-08 23:30:00,2.2085,3.4414,3.0129
3374,2024-10-08 13:30:00,2024-10-09 05:30:00,-1.4133,3.4678,2.719
3375,2024-10-08 15:30:00,2024-10-09 03:30:00,-6.1465,7.7627,7.9909
3376,2024-10-08 17:30:00,2024-10-09 05:30:00,1.2312,2.0355,3.1998
3377,2024-10-08 19:30:00,2024-10-09 09:30:00,-0.5213,6.3298,4.1187
3378,2024-10-08 21:30:00,2024-10-09 17:30:00,-8.9519,12.3411,3.5613
3379,2024-10-08 23:30:00,2024-10-09 09:30:00,3.0383,2.5326,3.2737
3380,2024-10-09 01:30:00,2024-10-09 21:30:00,5.3267,0.4137,10.5042
3381,2024-10-09 03:30:00,2024-10-09 22:30:00,13.1418,2.2006,13.6909
3382,2024-10-09 05:30:00,2024-10-10 04:30:00,-1.456,5.1458,6.0196
3383,2024-10-09 07:30:00,2024-10-10 05:30:00,-2.1936,5.5861,0.2376
3384,2024-10-09 09:30:00,2024-10-10 04:30:00,-5.0471,6.7494,0.5661
3385,2024-10-09 11:30:00,2024-10-09 17:30:00,1.5432,2.6521,2.8087
3386,2024-10-09 13:30:00,2024-10-10 07:30:00,1.5116,1.9497,2.2844
3387,2024-10-09 15:30:00,2024-10-10 08:30:00,-3.5565,3.7595,0.7197
3388,2024-10-09 17:30:00,2024-10-10 00:30:00,-0.3746,4.4973,5.294
3389,2024-10-09 19:30:00,2024-10-10 11:30:00,-9.3933,13.9194,1.3
3390,2024-10-09 21:30:00,2024-10-10 03:30:00,5.1319,2.2808,5.608
3391,2024-10-09 23:30:00,2024-10-10 12:30:00,-3.3534,9.7903,4.37
3392,2024-10-10 01:30:00,2024-10-10 20:30:00,0.3267,3.5241,3.5957
3393,2024-10-10 03:30:00,2024-10-10 08:30:00,-6.6335,7.9341,0.1229
3394,2024-10-10 05:30:00,2024-10-10 13:30:00,-2.4118,4.071,0.6243
3395,2024-10-10 07:30:00,2024-10-11 02:30:00,-0.898,7.2142,1.2961
3396,2024-10-10 09:30:00,2024-10-10 20:30:00,0.4435,4.311,6.9014
3397,2024-10-10 11:30:00,2024-10-11 10:30:00,2.8987,7.3949,3.3656
3398,2024-10-10 13:30:00,2024-10-10 14:30:00,7.6954,8.5005,7.8547
3399,2024-10-10 15:30:00,2024-10-11 08:30:00,4.1636,1.8608,5.5493
3400,2024-10-10 17:30:00,2024-10-11 12:30:00,5.3108,1.853,7.7569
3401,2024-10-10 19:30:00,2024-10-11 17:30:00,7.7305,6.5896,10.6515
3402,2024-10-10 21:30:00,2024-10-11 01:30:00,3.3485,4.7551,5.9572
3403,2024-10-10 23:30:00,2024-10-11 22:30:00,0.3165,3.9694,6.1647
3404,2024-10-11 01:30:00,2024-10-11 11:30:00,5.5456,2.2933,10.6698
3405,2024-10-11 03:30:00,2024-10-11 12:30:00,5.865,1.6784,15.0564
3406,2024-10-11 05:30:00,2024-10-11 14:30:00,3.7428,1.7329,5.5212
3407,2024-10-11 07:30:00,2024-10-11 22:30:00,-6.7731,9.3273,1.2184
3408,2024-10-11 09:30:00,2024-10-12 01:30:00,-3.7073,8.0555,1.9007
3409,2024-10-11 11:30:00,2024-10-11 22:30:00,-0.8743,3.6932,4.0897
3410,2024-10-11 13:30:00,2024-10-11 15:30:00,4.3981,3.9914,6.7537
3411,2024-10-11 15:30:00,2024-10-12 14:30:00,0.3933,1.6276,4.3471
3412,2024-10-11 17:30:00,2024-10-11 23:30:00,6.1843,5.5444,7.6017
3413,2024-10-11 19:30:00,2024-10-11 22:30:00,7.0762,3.8952,10.131
3414,2024-10-11 21:30:00,2024-10-12 11:30:00,6.4959,1.5608,9.1115
3415,2024-10-11 23:30:00,2024-10-12 09:30:00,6.5277,6.1677,8.9448
3416,2024-10-12 01:30:00,2024-10-12 16:30:00,-4.685,10.3617,0.0498
3417,2024-10-12 03:30:00,2024-10-13 00:30:00,2.9132,3.3964,8.4812
3418,2024-10-12 05:30:00,2024-10-12 08:30:00,-2.5376,5.3798,8.1509
3419,2024-10-12 07:30:00,2024-10-12 14:30:00,-7.7453,14.7212,1.331
3420,2024-10-12 09:30:00,2024-10-12 21:30:00,-0.9374,3.8373,4.1613
3421,2024-10-12 11:30:00,2024-10-13 06:30:00,7.1237,5.7237,13.7572
3422,2024-10-12 13:30:00,2024-10-13 03:30:00,2.8037,0.5714,6.8095
3423,2024-10-12 15:30:00,2024-10-13 00:30:00,10.589,5.2855,14.1995
3424,2024-10-12 17:30:00,2024-10-13 08:30:00,1.3862,2.3611,1.8112
3425,2024-10-12 19:30:00,2024-10-13 18:30:00,12.739,1.7288,14.6781
3426,2024-10-12 21:30:00,2024-10-13 09:30:00,1.3876,0.5104,2.7408
3427,2024-10-12 23:30:00,2024-10-13 20:30:00,0.6124,5.0652,5.1288
3428,2024-10-13 01:30:00,2024-10-13 19:30:00,-5.897,7.2663,3.5719
3429,2024-10-13 03:30:00,2024-10-13 10:30:00,6.0528,0.1355,6.9744
3430,2024-10-13 05:30:00,2024-10-13 11:30:00,-2.0106,2.1261,0.4599
3431,2024-10-13 07:30:00,2024-10-14 01:30:00,-2.7352,6.662,6.7431
3432,2024-10-13 09:30:00,2024-10-13 14:30:00,6.9062,7.2519,10.2014
3433,2024-10-13 11:30:00,2024-10-13 19:30:00,6.2911,4.4227,7.8228
3434,2024-10-13 13:30:00,2024-10-13 19:30:00,6.1603,10.4021,6.7464
3435,2024-10-13 15:30:00,2024-10-14 05:30:00,-1.311,3.9222,6.6683
3436,2024-10-13 17:30:00,2024-10-14 00:30:00,0.2451,3.7407,4.3882
3437,2024-10-13 19:30:00,2024-10-14 11:30:00,0.2007,0.6912,0.9554
3438,2024-10-13 21:30:00,2024-10-14 19:30:00,4.4126,1.9895,5.6114
3439,2024-10-13 23:30:00,2024-10-14 19:30:00,8.2678,2.5775,9.5625
3440,2024-10-14 01:30:00,2024-10-14 23:30:00,2.3407,1.1473,2.7268
3441,2024-10-14 03:30:00,2024-10-14 04:30:00,10.3745,0.417,13.5051
3442,2024-10-14 05:30:00,2024-10-14 16:30:00,4.986,5.5537,5.0188
3443,2024-10-14 07:30:00,2024-10-14 13:30:00,-0.674,3.331,6.1676
3444,2024-10-14 09:30:00,2024-10-15 07:30:00,4.6436,3.3231,5.5001
3445,2024-10-14 11:30:00,2024-10-15 04:30:00,9.0297,0.8884,10.7199
3446,2024-10-14 13:30:00,2024-10-14 21:30:00,10.4914,0.8821,12.913
3447,2024-10-14 15:30:00,2024-10-15 04:30:00,6.4345,7.9158,15.0889
3448,2024-10-14 17:30:00,2024-10-15 07:30:00,0.6284,0.8635,2.655
3449,2024-10-14 19:30:00,2024-10-15 07:30:00,-0.5835,1.9738,5.2818
3450,2024-10-14 21:30:00,2024-10-15 08:30:00,3.3803,1.4391,3.5858
3451,2024-10-14 23:30:00,2024-10-15 01:30:00,8.8699,0.3057,10.0917
3452,2024-10-15 01:30:00,2024-10-15 12:30:00,2.6688,2.0191,4.7065
3453,2024-10-15 03:30:00,2024-10-15 12:30:00,2.7727,2.4662,3.0951
3454,2024-10-15 05:30:00,2024-10-16 00:30:00,0.757,2.704,2.1458
3455,2024-10-15 07:30:00,2024-10-16 03:30:00,-1.1395,2.7678,4.6642
3456,2024-10-15 09:30:00,2024-10-16 03:30:00,-0.3107,0.4172,0.4011
3457,2024-10-15 11:30:00,2024-10-15 12:30:00,1.1771,3.9302,3.1774
3458,2024-10-15 13:30:00,2024-10-16 09:30:00,9.0905,1.6649,13.2167
